,face_id,x,y,w,h,annot_type_id
15119,55317,250,94,66,66,1
15120,55318,67,118,192,192,1
15121,55319,72,106,136,136,1
15122,55320,1506,520,770,770,1
15123,55321,3955,772,544,544,1
15124,55322,58,171,57,57,1
15125,55323,152,66,282,282,1
15126,55324,-17,18,215,215,1
15127,55325,247,15,246,246,1
15128,55326,251,73,147,147,1
15129,55327,184,43,46,46,1
15130,55328,191,125,136,136,1
15131,55329,130,112,68,68,1
15132,55330,46,112,322,322,1
15133,55331,379,307,316,316,1
15134,55332,-56,213,164,164,1
15135,55333,909,212,161,161,1
15136,55335,55,136,219,219,1
15137,55336,81,75,107,107,1
15138,55337,118,67,69,69,1
15139,55338,207,136,83,83,1
15140,55339,280,47,79,79,1
15141,55340,307,185,82,82,1
15142,55341,70,112,137,137,1
15143,55342,153,118,158,158,1
15144,55343,1133,235,1000,1000,1
15145,55345,2,422,1038,1038,1
15146,55347,106,60,225,225,1
15147,55348,458,-18,302,302,1
15148,55349,129,47,53,53,1
15149,55350,624,201,359,359,1
15150,55351,59,42,260,260,1
15151,55352,86,76,130,130,1
15152,55353,136,90,124,124,1
15153,55354,339,28,59,59,1
15154,55355,256,83,102,102,1
15155,55356,101,85,131,131,1
15156,55357,99,76,105,105,1
15157,55358,104,119,210,210,1
15158,55359,50,77,171,171,1
15159,55360,156,93,42,42,1
15160,55361,158,67,148,148,1
15161,55362,97,78,121,121,1
15162,55363,849,728,278,278,1
15163,55364,1049,1071,905,905,1
15164,55365,126,85,100,100,1
15165,55367,310,225,100,100,1
15166,55368,137,77,134,134,1
15167,55369,164,144,115,115,1
15168,55370,137,27,146,146,1
15169,55371,221,51,220,220,1
15170,55372,76,97,195,195,1
15171,55373,172,105,147,147,1
15172,55374,267,47,73,73,1
15173,55375,106,40,123,123,1
15174,55376,98,38,118,118,1
15175,55377,199,123,88,88,1
15176,55378,560,938,1148,1148,1
15177,55379,89,107,259,259,1
15178,55380,218,57,191,191,1
15179,55381,20,86,218,218,1
15180,55382,63,172,1263,1263,1
15181,55383,196,185,380,380,1
15182,55384,201,111,300,300,1
15183,55385,214,150,594,594,1
15184,55386,106,96,183,183,1
15185,55387,122,100,108,108,1
15186,55388,121,69,111,111,1
15187,55389,119,59,87,87,1
15188,55390,90,62,99,99,1
15189,55391,267,57,49,49,1
15190,55392,175,69,114,114,1
15191,55393,162,23,51,51,1
15192,55394,60,97,209,209,1
15193,55395,255,62,95,95,1
15194,55396,42,121,193,193,1
15195,55397,1087,1206,325,325,1
15196,55398,142,50,42,42,1
15197,55399,105,42,56,56,1
15198,55400,228,78,58,58,1
15199,55401,129,115,136,136,1
15200,55402,160,143,202,202,1
15201,55403,191,70,167,167,1
15202,55404,129,175,106,106,1
15203,55405,233,71,47,47,1
15204,55406,452,901,1966,1966,1
15205,55407,106,171,217,217,1
15206,55408,26,30,300,300,1
15207,55409,99,66,155,155,1
15208,55410,120,46,55,55,1
15209,55411,183,130,228,228,1
15210,55412,243,53,98,98,1
15211,55413,115,58,77,77,1
15212,55414,152,43,65,65,1
15213,55415,146,95,44,44,1
15214,55416,94,77,115,115,1
15215,55417,64,106,196,196,1
15216,55418,96,90,111,111,1
15217,55419,38,71,195,195,1
15218,55420,257,32,83,83,1
15219,55421,149,82,73,73,1
15220,55422,490,532,618,618,1
15221,55423,483,160,190,190,1
15222,55424,61,110,262,262,1
15223,55425,122,111,197,197,1
15224,55426,117,84,114,114,1
15225,55427,82,104,132,132,1
15226,55428,126,70,108,108,1
15227,55429,90,56,149,149,1
15228,55430,152,95,51,51,1
15229,55431,137,59,55,55,1
15230,55432,-25,150,241,241,1
15231,55433,42,99,161,161,1
15232,55434,330,76,71,71,1
15233,55435,104,62,96,96,1
15234,55436,116,90,89,89,1
15235,55437,64,73,160,160,1
15236,55438,68,68,131,131,1
15237,55439,60,107,208,208,1
15238,55440,137,51,78,78,1
15239,55441,128,74,146,146,1
15240,55442,130,107,71,71,1
15241,55444,98,148,177,177,1
15242,55445,164,59,148,148,1
15243,55446,138,135,177,177,1
15244,55447,98,79,95,95,1
15245,55448,55,27,188,188,1
15246,55449,61,167,229,229,1
15247,55450,69,114,174,174,1
15248,55451,238,226,114,114,1
15249,55452,75,64,53,53,1
15250,55453,-11,128,348,348,1
15251,55458,94,68,120,120,1
15252,55459,105,104,129,129,1
15253,55460,50,113,222,222,1
15254,55461,141,27,48,48,1
15255,55462,131,107,55,55,1
15256,55463,84,132,188,188,1
15257,55464,52,159,260,260,1
15258,55465,166,95,161,161,1
15259,55466,141,62,92,92,1
15260,55467,115,28,125,125,1
15261,55468,137,127,148,148,1
15262,55469,95,97,197,197,1
15263,55470,140,52,74,74,1
15264,55471,526,11,183,183,1
15265,55472,464,871,1352,1352,1
15266,55473,152,72,193,193,1
15267,55474,41,112,194,194,1
15268,55475,33,133,199,199,1
15269,55476,155,104,53,53,1
15270,55477,244,72,116,116,1
15271,55478,123,77,126,126,1
15272,55479,162,171,84,84,1
15273,55480,107,33,322,322,1
15274,55481,133,89,197,197,1
15275,55482,144,64,92,92,1
15276,55483,158,286,336,336,1
15277,55484,109,207,200,200,1
15278,55486,94,96,200,200,1
15279,55487,144,99,170,170,1
15280,55488,120,50,73,73,1
15281,55489,144,115,78,78,1
15282,55490,147,107,65,65,1
15283,55491,59,99,207,207,1
15284,55492,111,48,103,103,1
15285,55493,35,114,198,198,1
15286,55494,165,146,88,88,1
15287,55495,67,-12,369,369,1
15288,55496,142,42,91,91,1
15289,55497,287,103,250,250,1
15290,55498,88,81,231,231,1
15291,55499,239,131,168,168,1
15292,55500,531,528,407,407,1
15293,55501,3,20,285,285,1
15294,55502,53,84,162,162,1
15295,55503,181,135,101,101,1
15296,55504,32,114,201,201,1
15297,55505,134,91,102,102,1
15298,55506,98,141,213,213,1
15299,55507,95,49,84,84,1
15300,55508,97,75,156,156,1
15301,55509,267,75,99,99,1
15302,55510,192,326,173,173,1
15303,55512,0,95,267,267,1
15304,55513,138,73,131,131,1
15305,55514,62,106,187,187,1
15306,55515,68,107,189,189,1
15307,55516,84,94,237,237,1
15308,55517,14,76,285,285,1
15309,55518,131,100,128,128,1
15310,55519,349,199,259,259,1
15311,55520,148,61,49,49,1
15312,55521,138,76,96,96,1
15313,55522,33,84,163,163,1
15314,55523,71,98,199,199,1
15315,55524,103,52,178,178,1
15316,55525,81,51,175,175,1
15317,55526,162,114,221,221,1
15318,55527,102,121,208,208,1
15319,55528,92,80,124,124,1
15320,55529,74,59,109,109,1
15321,55530,65,124,158,158,1
15322,55531,217,68,208,208,1
15323,55532,99,79,141,141,1
15324,55533,235,99,136,136,1
15325,55534,76,182,174,174,1
15326,55535,36,104,266,266,1
15327,55536,601,530,1293,1293,1
15328,55537,112,92,260,260,1
15329,55538,244,66,105,105,1
15330,55539,89,97,122,122,1
15331,55540,304,92,100,100,1
15332,55541,112,104,169,169,1
15333,55542,61,107,208,208,1
15334,55543,152,48,102,102,1
15335,55544,198,115,223,223,1
15336,55545,101,102,148,148,1
15337,55547,57,122,235,235,1
15338,55548,151,93,183,183,1
15339,55549,120,72,47,47,1
15340,55550,72,103,146,146,1
15341,55551,89,98,214,214,1
15342,55552,118,27,118,118,1
15343,55553,30,160,206,206,1
15344,55554,383,134,281,281,1
15345,55555,134,78,76,76,1
15346,55556,77,109,159,159,1
15347,55557,141,82,126,126,1
15348,55558,102,55,100,100,1
15349,55559,141,81,113,113,1
15350,55560,117,52,85,85,1
15351,55561,96,60,131,131,1
15352,55562,188,55,222,222,1
15353,55563,128,52,240,240,1
15354,55564,152,56,98,98,1
15355,55565,88,-7,421,421,1
15356,55566,42,98,215,215,1
15357,55567,117,79,118,118,1
15358,55568,175,68,188,188,1
15359,55569,83,125,150,150,1
15360,55570,59,107,222,222,1
15361,55571,109,80,163,163,1
15362,55572,101,62,168,168,1
15363,55573,105,106,89,89,1
15364,55574,133,65,178,178,1
15365,55575,29,97,411,411,1
15366,55576,20,104,226,226,1
15367,55577,107,54,63,63,1
15368,55578,54,83,171,171,1
15369,55579,92,96,143,143,1
15370,55580,85,205,166,166,1
15371,55581,156,111,188,188,1
15372,55582,104,104,208,208,1
15373,55583,113,60,197,197,1
15374,55584,106,81,115,115,1
15375,55585,0,143,269,269,1
15376,55586,104,96,109,109,1
15377,55587,-143,246,780,780,1
15378,55588,-27,103,276,276,1
15379,55589,106,144,146,146,1
15380,55590,162,139,77,77,1
15381,55591,85,158,305,305,1
15382,55592,35,122,263,263,1
15383,55593,128,166,76,76,1
15384,55594,106,62,116,116,1
15385,55595,166,137,52,52,1
15386,55596,158,140,51,51,1
15387,55597,149,145,292,292,1
15388,55598,88,107,114,114,1
15389,55599,145,87,101,101,1
15390,55600,589,157,340,340,1
15391,55601,126,106,164,164,1
15392,55602,161,393,216,216,1
15393,55603,139,90,97,97,1
15394,55604,176,85,169,169,1
15395,55605,326,166,298,298,1
15396,55606,209,43,153,153,1
15397,55607,92,166,312,312,1
15398,55608,141,55,176,176,1
15399,55609,88,155,57,57,1
15400,55610,139,61,90,90,1
15401,55612,150,61,82,82,1
15402,55613,162,186,31,31,1
15403,55614,123,75,146,146,1
15404,55615,112,114,109,109,1
15405,55616,246,91,141,141,1
15406,55617,126,110,96,96,1
15407,55618,126,133,129,129,1
15408,55619,-272,679,1613,1613,1
15409,55620,274,83,176,176,1
15410,55621,188,100,115,115,1
15411,55622,61,171,244,244,1
15412,55623,188,73,148,148,1
15413,55624,173,99,105,105,1
15414,55625,172,84,179,179,1
15415,55626,226,121,58,58,1
15416,55627,223,120,63,63,1
15417,55628,166,85,52,52,1
15418,55629,111,76,124,124,1
15419,55630,150,86,99,99,1
15420,55631,216,217,57,57,1
15421,55632,115,209,175,175,1
15422,55633,311,63,106,106,1
15423,55635,166,180,45,45,1
15424,55636,108,112,85,85,1
15425,55637,73,83,175,175,1
15426,55638,188,67,122,122,1
15427,55639,112,169,112,112,1
15428,55640,171,135,98,98,1
15429,55643,105,87,83,83,1
15430,55644,96,128,289,289,1
15431,55645,124,62,95,95,1
15432,55646,111,24,88,88,1
15433,55647,73,102,96,96,1
15434,55648,128,115,51,51,1
15435,55649,115,151,57,57,1
15436,55650,122,130,92,92,1
15437,55651,96,258,64,64,1
15438,55652,493,208,83,83,1
15439,55653,116,135,103,103,1
15440,55654,386,108,57,57,1
15441,55656,111,276,95,95,1
15442,55657,295,158,139,139,1
15443,55658,360,104,231,231,1
15444,55659,305,140,147,147,1
15445,55660,100,102,141,141,1
15446,55661,69,114,172,172,1
15447,55662,82,191,199,199,1
15448,55663,71,218,207,207,1
15449,55664,72,184,196,196,1
15450,55665,93,204,205,205,1
15451,55666,109,193,180,180,1
15452,55667,90,205,205,205,1
15453,55668,85,207,189,189,1
15454,55669,96,196,179,179,1
15455,55670,465,79,61,61,1
15456,55671,161,87,57,57,1
15457,55672,635,108,70,70,1
15458,55675,161,80,71,71,1
15459,55676,639,613,1608,1608,1
15460,55677,1505,740,1672,1672,1
15461,55678,337,172,52,52,1
15462,55679,479,230,34,34,1
15463,55680,331,-23,162,162,1
15464,55681,572,139,40,40,1
15465,55682,362,133,42,42,1
15466,55683,228,142,33,33,1
15467,55684,73,263,260,260,1
15468,55685,302,257,270,270,1
15469,55686,593,211,243,243,1
15470,55687,150,89,162,162,1
15471,55688,82,131,189,189,1
15472,55689,117,161,239,239,1
15473,55690,432,812,1693,1693,1
15474,55691,897,1425,898,898,1
15475,55692,102,58,171,171,1
15476,55693,301,51,100,100,1
15477,55694,174,99,201,201,1
15478,55695,27,213,72,72,1
15479,55696,141,103,95,95,1
15480,55698,219,262,119,119,1
15481,55699,165,67,81,81,1
15482,55700,210,59,132,132,1
15483,55701,136,52,115,115,1
15484,55702,132,61,100,100,1
15485,55704,222,76,185,185,1
15486,55705,-510,-417,2170,2170,1
15487,55706,116,63,145,145,1
15488,55707,-81,990,1092,1092,1
15489,55708,1691,1446,1102,1102,1
15490,55709,1427,-103,1048,1048,1
15491,55710,352,306,377,377,1
15492,55711,119,-5,329,329,1
15493,55712,169,64,172,172,1
15494,55713,196,131,49,49,1
15495,55714,933,1032,821,821,1
15496,55715,152,361,530,530,1
15497,55716,332,89,93,93,1
15498,55717,163,54,98,98,1
15499,55718,91,154,244,244,1
15500,55719,175,140,92,92,1
15501,55721,165,61,266,266,1
15502,55722,80,165,205,205,1
15503,55723,102,138,127,127,1
15504,55724,127,167,257,257,1
15505,55725,-323,-25,1664,1664,1
15506,55726,53,100,163,163,1
15507,55727,1087,991,1072,1072,1
15508,55728,214,94,59,59,1
15509,55729,59,10,366,366,1
15510,55730,34,-17,178,178,1
15511,55731,287,-12,181,181,1
15512,55732,51,115,209,209,1
15513,55733,361,143,456,456,1
15514,55734,7,110,290,290,1
15515,55735,230,87,253,253,1
15516,55736,77,242,139,139,1
15517,55737,322,220,149,149,1
15518,55738,531,291,118,118,1
15519,55739,117,95,73,73,1
15520,55740,47,111,211,211,1
15521,55741,207,260,313,313,1
15522,55742,256,172,256,256,1
15523,55743,188,94,189,189,1
15524,55744,102,148,172,172,1
15525,55745,153,79,192,192,1
15526,55746,40,154,288,288,1
15527,55747,31,171,245,245,1
15528,55748,184,283,122,122,1
15529,55749,45,130,136,136,1
15530,55750,443,387,166,166,1
15531,55751,120,84,65,65,1
15532,55752,258,58,71,71,1
15533,55753,156,76,41,41,1
15534,55754,132,79,72,72,1
15535,55755,152,87,37,37,1
15536,55756,131,108,253,253,1
15537,55757,174,99,139,139,1
15538,55758,138,89,57,57,1
15539,55761,105,116,97,97,1
15540,55762,136,107,115,115,1
15541,55763,96,116,78,78,1
15542,55764,3,100,608,608,1
15543,55765,317,236,696,696,1
15544,55766,33,169,229,229,1
15545,55767,63,123,188,188,1
15546,55768,79,102,95,95,1
15547,55769,323,87,121,121,1
15548,55770,122,140,172,172,1
15549,55771,94,93,76,76,1
15550,55772,180,60,166,166,1
15551,55773,91,60,251,251,1
15552,55774,167,26,150,150,1
15553,55775,59,-39,263,263,1
15554,55776,137,53,238,238,1
15555,55777,144,0,73,73,1
15556,55778,129,11,74,74,1
15557,55779,114,26,295,295,1
15558,55780,203,99,116,116,1
15559,55781,173,85,59,59,1
15560,55782,166,117,76,76,1
15561,55783,61,111,159,159,1
15562,55784,-53,18,752,752,1
15563,55785,305,192,122,122,1
15564,55786,361,116,106,106,1
15565,55787,36,119,229,229,1
15566,55788,34,79,232,232,1
15567,55789,288,143,270,270,1
15568,55790,13,102,70,70,1
15569,55793,348,105,220,220,1
15570,55794,287,436,86,86,1
15571,55795,1849,503,1259,1259,1
15572,55796,347,66,63,63,1
15573,55797,217,262,65,65,1
15574,55798,109,42,74,74,1
15575,55799,173,179,88,88,1
15576,55800,179,251,68,68,1
15577,55803,261,65,63,63,1
15578,55804,311,539,801,801,1
15579,55805,456,818,595,595,1
15580,55806,102,84,258,258,1
15581,55807,141,98,143,143,1
15582,55808,28,-24,211,211,1
15583,55809,78,136,189,189,1
15584,55810,285,55,151,151,1
15585,55811,371,200,127,127,1
15586,55812,155,144,431,431,1
15587,55813,169,8,63,63,1
15588,55814,183,127,102,102,1
15589,55815,212,34,506,506,1
15590,55816,503,62,452,452,1
15591,55817,142,65,91,91,1
15592,55818,127,133,237,237,1
15593,55819,179,87,159,159,1
15594,55820,159,168,140,140,1
15595,55821,86,63,117,117,1
15596,55822,285,218,315,315,1
15597,55823,626,140,387,387,1
15598,55824,252,30,97,97,1
15599,55825,157,261,248,248,1
15600,55826,297,160,92,92,1
15601,55827,310,206,116,116,1
15602,55829,83,45,122,122,1
15603,55832,147,244,71,71,1
15604,55833,190,92,116,116,1
15605,55834,225,185,243,243,1
15606,55835,218,188,128,128,1
15607,55836,215,98,71,71,1
15608,55837,195,39,56,56,1
15609,55838,237,95,109,109,1
15610,55839,208,117,76,76,1
15611,55840,191,120,133,133,1
15612,55841,598,175,1634,1634,1
15613,55842,-356,581,3172,3172,1
15614,55843,234,523,2200,2200,1
15615,55844,46,125,252,252,1
15616,55845,386,584,677,677,1
15617,55846,1777,584,674,674,1
15618,55847,127,117,181,181,1
15619,55849,48,131,263,263,1
15620,55850,870,264,695,695,1
15621,55851,673,327,561,561,1
15622,55852,237,41,241,241,1
15623,55853,429,256,784,784,1
15624,55854,428,196,918,918,1
15625,55855,-43,19,421,421,1
15626,55856,27,76,289,289,1
15627,55858,225,50,90,90,1
15628,55859,128,210,644,644,1
15629,55860,312,48,63,63,1
15630,55861,98,68,156,156,1
15631,55862,102,66,132,132,1
15632,55863,64,93,210,210,1
15633,55864,133,61,174,174,1
15634,55865,191,61,179,179,1
15635,55866,90,57,209,209,1
15636,55867,188,54,156,156,1
15637,55868,-156,724,2373,2373,1
15638,55870,115,137,119,119,1
15639,55871,534,122,237,237,1
15640,55872,117,117,64,64,1
15641,55873,144,67,68,68,1
15642,55874,857,127,239,239,1
15643,55875,339,70,451,451,1
15644,55876,258,291,360,360,1
15645,55877,72,51,232,232,1
15646,55878,242,703,832,832,1
15647,55879,143,61,112,112,1
15648,55880,212,95,171,171,1
15649,55881,1096,-50,774,774,1
15650,55882,67,104,147,147,1
15651,55883,12,74,285,285,1
15652,55884,80,69,217,217,1
15653,55885,890,345,404,404,1
15654,55887,89,95,185,185,1
15655,55888,78,132,236,236,1
15656,55889,136,23,170,170,1
15657,55890,251,152,436,436,1
15658,55891,318,-77,740,740,1
15659,55892,243,188,406,406,1
15660,55893,57,143,231,231,1
15661,55894,-4,241,562,562,1
15662,55895,85,54,47,47,1
15663,55896,128,86,45,45,1
15664,55897,345,81,159,159,1
15665,55898,168,163,141,141,1
15666,55899,109,26,91,91,1
15667,55901,593,615,752,752,1
15668,55902,85,150,216,216,1
15669,55903,156,74,151,151,1
15670,55904,95,154,609,609,1
15671,55905,113,54,94,94,1
15672,55906,137,75,94,94,1
15673,55907,390,223,295,295,1
15674,55908,275,230,115,115,1
15675,55909,246,212,160,160,1
15676,55910,199,-26,812,812,1
15677,55911,-22,87,384,384,1
15678,55912,191,204,257,257,1
15679,55913,62,-40,336,336,1
15680,55914,234,162,228,228,1
15681,55915,125,46,84,84,1
15682,55916,125,53,98,98,1
15683,55917,204,76,177,177,1
15684,55919,109,9,345,345,1
15685,55920,51,121,261,261,1
15686,55921,-17,24,316,316,1
15687,55922,-13,80,354,354,1
15688,55923,26,53,110,110,1
15689,55924,135,55,234,234,1
15690,55925,243,344,90,90,1
15691,55926,174,-17,449,449,1
15692,55927,43,18,277,277,1
15693,55928,517,151,208,208,1
15694,55929,163,70,150,150,1
15695,55931,102,43,49,49,1
15696,55932,-21,139,285,285,1
15697,55933,111,94,153,153,1
15698,55934,81,109,90,90,1
15699,55935,473,121,161,161,1
15700,55936,294,163,280,280,1
15701,55937,90,80,130,130,1
15702,55938,27,138,275,275,1
15703,55939,212,1572,2789,2789,1
15704,55940,52,114,70,70,1
15705,55941,168,88,72,72,1
15706,55942,114,52,60,60,1
15707,55943,258,90,93,93,1
15708,55944,158,68,113,113,1
15709,55945,78,123,146,146,1
15710,55946,151,88,49,49,1
15711,55947,92,256,524,524,1
15712,55948,786,1145,572,572,1
15713,55949,1283,725,595,595,1
15714,55950,132,105,93,93,1
15715,55951,26,170,117,117,1
15716,55953,364,134,97,97,1
15717,55954,145,84,62,62,1
15718,55955,520,766,426,426,1
15719,55956,31,34,455,455,1
15720,55957,115,38,312,312,1
15721,55958,172,163,218,218,1
15722,55959,260,28,248,248,1
15723,55960,263,142,156,156,1
15724,55961,71,244,80,80,1
15725,55962,431,-49,2853,2853,1
15726,55963,64,112,241,241,1
15727,55964,77,133,156,156,1
15728,55965,861,426,1774,1774,1
15729,55966,89,83,147,147,1
15730,55967,125,136,63,63,1
15731,55968,177,192,78,78,1
15732,55969,70,107,157,157,1
15733,55970,165,94,168,168,1
15734,55971,97,217,722,722,1
15735,55972,245,144,237,237,1
15736,55973,65,70,124,124,1
15737,55974,135,86,108,108,1
15738,55975,160,-107,842,842,1
15739,55976,22,84,310,310,1
15740,55977,199,362,661,661,1
15741,55978,122,152,95,95,1
15742,55979,120,133,197,197,1
15743,55980,256,113,63,63,1
15744,55981,29,1,294,294,1
15745,55982,187,223,80,80,1
15746,55983,206,359,95,95,1
15747,55984,358,585,753,753,1
15748,55985,16,7,201,201,1
15749,55986,181,127,123,123,1
15750,55987,-16,41,515,515,1
15751,55988,631,598,518,518,1
15752,55989,93,165,160,160,1
15753,55990,170,120,203,203,1
15754,55991,170,118,204,204,1
15755,55992,253,134,179,179,1
15756,55994,-1,90,452,452,1
15757,55995,109,489,372,372,1
15758,55996,213,5,183,183,1
15759,55997,70,271,280,280,1
15760,55998,1255,627,1380,1380,1
15761,55999,41,409,253,253,1
15762,56000,-3,47,309,309,1
15763,56001,523,563,1316,1316,1
15764,56002,1527,506,1226,1226,1
15765,56004,198,345,973,973,1
15766,56005,66,39,122,122,1
15767,56006,150,88,154,154,1
15768,56007,298,186,175,175,1
15769,56008,722,130,141,141,1
15770,56009,521,130,237,237,1
15771,56010,159,189,178,178,1
15772,56011,60,373,303,303,1
15773,56012,267,213,211,211,1
15774,56013,104,313,356,356,1
15775,56014,2,125,267,267,1
15776,56015,143,121,103,103,1
15777,56016,89,99,97,97,1
15778,56017,125,130,64,64,1
15779,56018,198,83,180,180,1
15780,56019,56,118,294,294,1
15781,56020,118,73,105,105,1
15782,56021,344,555,824,824,1
15783,56022,132,134,238,238,1
15784,56024,181,57,134,134,1
15785,56025,61,106,175,175,1
15786,56026,479,519,840,840,1
15787,56027,139,59,458,458,1
15788,56028,205,260,495,495,1
15789,56029,408,776,1594,1594,1
15790,56030,397,120,213,213,1
15791,56031,18,370,336,336,1
15792,56032,166,212,401,401,1
15793,56033,275,252,67,67,1
15794,56034,-86,130,796,796,1
15795,56035,-205,165,1876,1876,1
15796,56036,984,123,1831,1831,1
15797,56037,1116,121,1869,1869,1
15798,56038,33,210,724,724,1
15799,56040,43,-22,626,626,1
15800,56044,336,212,327,327,1
15801,56045,425,305,431,431,1
15802,56046,48,99,232,232,1
15803,56047,36,81,236,236,1
15804,56048,198,92,213,213,1
15805,56049,-10,-3,394,394,1
15806,56050,95,86,224,224,1
15807,56051,176,50,197,197,1
